word	type	count	position	team
obliterated	word	174		
outage	word	174		
reduces	word	174		
wallet	word	174		
confidently	word	174		
spells	word	174		
illegal	word	174		
incorporate	word	174		
wahoos	word	174		
akil	word	174		
santillan	word	174		
spreading	word	174		
gamescore	word	173		
kevan	word	173		
maris	word	173		
worley	word	173		
foghorn	word	173		
tutelage	word	173		
dangling	word	173		
crime	word	173		
commands	word	173		
revert	word	173		
chatted	word	173		
nearby	word	173		
composure	word	173		
pulse	word	173		
gaddis	word	173		
slightest	word	173		
declaring	word	173		
dudes	word	173		
coached	word	173		
winless	word	173		
petersburg	word	173		
fever	word	173		
refining	word	173		
dominates	word	173		
placeholder	word	173		
tow	word	173		
vinny	word	173		
tricks	word	173		
aguiar	word	173		
heightened	word	173		
sawyer	word	173		
communicate	word	173		
breen	word	172		
bluefield	word	172		
birdland	word	172		
torpedo	word	172		
curtain	word	172		
demanded	word	172		
rejects	word	172		
fundamental	word	172		
outhit	word	172		
spelled	word	172		
staked	word	172		
unraveled	word	172		
marvelous	word	172		
toed	word	172		
hidalgo	word	172		
devote	word	172		
doubting	word	172		
tsn	word	172		
collided	word	172		
patterns	word	172		
tos	word	172		
lebron	word	172		
bidder	word	172		
osvaldo	word	172		
realizes	word	172		
hangover	word	172		
declaration	word	172		
conditional	word	172		
meister	word	172		
kaleb	word	172		
charm	word	172		
analyzed	word	172		
paragraph	word	172		
surgeon	word	172		
prp	word	172		
freitas	word	171		
dario	word	171		
rucinski	word	171		
valenzuela	word	171		
resilience	word	171		
onset	word	171		
stankiewicz	word	171		
booted	word	171		
gillispie	word	171		
stare	word	171		
microcosm	word	171		
sutter	word	171		
temptation	word	171		
laweryson	word	171		
fist	word	171		
zones	word	171		
illustrates	word	171		
cleaning	word	171		
rhps	word	171		
sustainability	word	171		
banging	word	171		
ranged	word	171		
weakened	word	171		
churning	word	171		
rep	word	171		
stubborn	word	171		
swirled	word	171		
moronta	word	170		
federowicz	word	170		
hansen	word	170		
calculate	word	170		
barrett	word	170		
inclination	word	170		
kane	word	170		
ours	word	170		
danish	word	170		
overdue	word	170		
veritable	word	170		
sounding	word	170		
sprinkled	word	170		
gunned	word	170		
strangely	word	170		
awkwardly	word	170		
cantillo	word	170		
carmen	word	170		
sharper	word	170		
trepidation	word	170		
competed	word	170		
attacks	word	170		
incorrect	word	170		
overton	word	170		
detwiler	word	169		
swisher	word	169		
stiffs	word	169		
fuentes	word	169		
si	word	169		
lockridge	word	169		
ouch	word	169		
candy	word	169		
conflict	word	169		
midpoint	word	169		
bids	word	169		
participation	word	169		
kindly	word	169		
shattered	word	169		
laundry	word	169		
batch	word	169		
herniated	word	169		
wreck	word	169		
nonexistent	word	169		
arch	word	169		
gene	word	169		
generations	word	169		
revived	word	169		
salvaged	word	169		
softly	word	169		
persist	word	169		
lo	word	169		
postseasons	word	169		
lotte	word	169		
overrated	word	169		
animal	word	169		
premise	word	169		
pauley	word	169		
tipped	word	169		
stalwarts	word	169		
commission	word	169		
renato	word	168		
tuivailala	word	168		
meidroth	word	168		
pine	word	168		
ifs	word	168		
richmond	word	168		
linear	word	168		
graphic	word	168		
obligation	word	168		
cosart	word	168		
ego	word	168		
stings	word	168		
colten	word	168		
newer	word	168		
maxed	word	168		
schools	word	168		
macko	word	168		
phenomenon	word	168		
posed	word	168		
fatal	word	168		
peaking	word	168		
trimming	word	168		
resort	word	168		
vacation	word	168		
crismatt	word	168		
excluded	word	168		
atypical	word	168		
comparatively	word	168		
bateman	word	168		
yuki	word	168		
installing	word	168		
underscores	word	168		
duplicate	word	168		
uneventful	word	168		
madden	word	168		
gorkys	word	167		
moylan	word	167		
munetaka	word	167		
charleston	word	167		
baron	word	167		
perfection	word	167		
victims	word	167		
byrd	word	167		
stabilized	word	167		
revival	word	167		
coffey	word	167		
crap	word	167		
refusal	word	167		
heartbeat	word	167		
sweeps	word	167		
veto	word	167		
nicknames	word	167		
corrected	word	167		
pave	word	167		
heartbreak	word	167		
dicey	word	167		
rendered	word	167		
danks	word	167		
guided	word	167		
kentucky	word	167		
shaped	word	167		
gauntlet	word	167		
visa	word	167		
roped	word	167		
supporters	word	167		
sparkman	word	166		
dreamed	word	166		
southside	word	166		
arrest	word	166		
pitiful	word	166		
wally	word	166		
paycheck	word	166		
lawson	word	166		
sucked	word	166		
pathetic	word	166		
swiftly	word	166		
unwise	word	166		
cloudy	word	166		
induces	word	166		
seeds	word	166		
immune	word	166		
agenda	word	166		
lavender	word	166		
torch	word	166		
buttrey	word	166		
backdated	word	166		
completes	word	166		
outlooks	word	166		
hoornstra	word	166		
siani	word	166		
commensurate	word	166		
busenitz	word	166		
barnette	word	165		
dutton	word	165		
solis	word	165		
tavarez	word	165		
paulo	word	165		
peds	word	165		
laroche	word	165		
dasan	word	165		
advances	word	165		
stemmed	word	165		
joked	word	165		
checkbook	word	165		
summed	word	165		
buckle	word	165		
floundered	word	165		
legumina	word	165		
thome	word	165		
therein	word	165		
alley	word	165		
bunted	word	165		
buxton	word	165		
turley	word	165		
overreact	word	165		
outdone	word	165		
scarce	word	165		
revamp	word	165		
confirming	word	165		
embarking	word	165		
ac	word	165		
tinoco	word	165		
owes	word	165		
affords	word	165		
delve	word	165		
hendry	word	165		
linking	word	165		
unaware	word	165		
gifts	word	165		
latch	word	165		
kristie	word	165		
scrappy	word	165		
frugal	word	165		
distributed	word	165		
tena	word	165		
cordell	word	164		
gustave	word	164		
slyke	word	164		
nuno	word	164		
satisfy	word	164		
endorsement	word	164		
juggling	word	164		
hammering	word	164		
naught	word	164		
blunder	word	164		
missile	word	164		
ump	word	164		
marchan	word	164		
discrepancy	word	164		
plot	word	164		
apologize	word	164		
demise	word	164		
yusniel	word	164		
unloaded	word	164		
lease	word	164		
fork	word	164		
engine	word	164		
lineout	word	164		
nostalgia	word	164		
forgive	word	164		
unquestioned	word	164		
trueblood	word	164		
zachbbwi	word	163		
batavia	word	163		
kendry	word	163		
recipients	word	163		
jc	word	163		
execs	word	163		
carving	word	163		
rallying	word	163		
spanned	word	163		
rowdey	word	163		
hapless	word	163		
drum	word	163		
achievements	word	163		
foundational	word	163		
shrug	word	163		
labored	word	163		
meteoric	word	163		
stratosphere	word	163		
blossoming	word	163		
sexual	word	163		
employee	word	163		
firstly	word	163		
ryder	word	163		
responding	word	163		
experimenting	word	163		
fluky	word	163		
dome	word	163		
unleashed	word	163		
sleeping	word	163		
biting	word	163		
shadows	word	163		
orix	word	163		
paved	word	163		
grey	word	162		
complicates	word	162		
polishuk	word	162		
mcgreevy	word	162		
comebacks	word	162		
connects	word	162		
reinstatement	word	162		
stefanic	word	162		
nifty	word	162		
backdrop	word	162		
superman	word	162		
analytically	word	162		
relates	word	162		
tactics	word	162		
stockpiling	word	162		
replicated	word	162		
stifled	word	162		
ensued	word	162		
compact	word	162		
curb	word	162		
indispensable	word	162		
enhanced	word	162		
disco	word	162		
compile	word	162		
deter	word	162		
intro	word	162		
commenced	word	162		
rationale	word	162		
implies	word	162		
fringy	word	162		
camelback	word	162		
motivate	word	162		
incurred	word	162		
phegley	word	161		
trezza	word	161		
fanfest	word	161		
mikey	word	161		
thrives	word	161		
imagination	word	161		
prevailing	word	161		
disrespect	word	161		
lap	word	161		
travels	word	161		
reckless	word	161		
accompanying	word	161		
winans	word	161		
jepsen	word	161		
wenninger	word	161		
alden	word	161		
teed	word	161		
spelling	word	161		
iq	word	161		
seized	word	161		
walton	word	161		
dictated	word	161		
exposing	word	161		
rigors	word	161		
tacking	word	161		
flowing	word	161		
beneficiary	word	161		
koosman	word	161		
cartilage	word	161		
adolfo	word	160		
dermody	word	160		
hires	word	160		
lohse	word	160		
sally	word	160		
requirement	word	160		
motte	word	160		
salvy	word	160		
quarantine	word	160		
escalate	word	160		
didder	word	160		
showers	word	160		
fend	word	160		
fisk	word	160		
bull	word	160		
bashed	word	160		
lumbar	word	160		
insist	word	160		
shout	word	160		
appropriately	word	160		
resigning	word	160		
coffin	word	160		
langenberg	word	160		
doubter	word	160		
praises	word	160		
terrifying	word	160		
tattooed	word	160		
reside	word	160		
upstart	word	160		
uceta	word	160		
stung	word	160		
leak	word	160		
insists	word	160		
seby	word	160		
hensley	word	160		
meaningfully	word	160		
adler	word	160		
cordoba	word	159		
lumberkings	word	159		
boyer	word	159		
capitalizing	word	159		
pray	word	159		
versa	word	159		
incomplete	word	159		
ga	word	159		
mercury	word	159		
bulldog	word	159		
fulfilling	word	159		
unnamed	word	159		
flair	word	159		
marines	word	159		
guru	word	159		
repeats	word	159		
scheduling	word	159		
heals	word	159		
criminal	word	159		
museum	word	159		
expiration	word	159		
congrats	word	159		
hajjar	word	159		
flared	word	159		
chipping	word	159		
gwynn	word	159		
ludicrous	word	159		
peek	word	159		
stealer	word	159		
equipment	word	159		
goodyear	word	159		
intimidators	word	158		
bergen	word	158		
hoglund	word	158		
marcos	word	158		
blooming	word	158		
parallels	word	158		
loons	word	158		
dangled	word	158		
chop	word	158		
novel	word	158		
nimmala	word	158		
dameury	word	158		
silenced	word	158		
abdominal	word	158		
bs	word	158		
disney	word	158		
median	word	158		
aggravated	word	158		
seamlessly	word	158		
ovalles	word	158		
unplayable	word	158		
laugher	word	158		
mel	word	158		
accruing	word	158		
roupp	word	158		
tarnok	word	158		
resist	word	158		
fizzled	word	158		
chunks	word	158		
unrelated	word	158		
jettison	word	158		
soularie	word	158		
decreasing	word	158		
cogs	word	158		
mitigated	word	158		
statue	word	158		
moderately	word	158		
mabry	word	158		
hugely	word	158		
kolarek	word	158		
kriske	word	158		
goody	word	157		
vaccinated	word	157		
centering	word	157		
ogasawara	word	157		
newton	word	157		
pettitte	word	157		
se	word	157		
julks	word	157		
inquiring	word	157		
rebounds	word	157		
outfit	word	157		
uncorked	word	157		
powder	word	157		
opp	word	157		
noel	word	157		
overstated	word	157		
gibaut	word	157		
spotless	word	157		
jonathon	word	157		
loop	word	157		
colleagues	word	157		
conversion	word	157		
ravelo	word	157		
canzone	word	157		
refrain	word	157		
bullets	word	157		
permit	word	157		
payors	word	157		
szymborski	word	156		
adduci	word	156		
expectancy	word	156		
dezenzo	word	156		
inserting	word	156		
masterpiece	word	156		
fathom	word	156		
prevalent	word	156		
incremental	word	156		
patrol	word	156		
framed	word	156		
tightrope	word	156		
mcdowell	word	156		
rung	word	156		
object	word	156		
breeze	word	156		
taters	word	156		
bicep	word	156		
leaps	word	156		
beside	word	156		
judged	word	156		
uniquely	word	156		
inject	word	156		
louisiana	word	156		
schrock	word	155		
mlbpipeline	word	155		
arano	word	155		
jenifer	word	155		
redlegs	word	155		
sabermetrics	word	155		
castellano	word	155		
britain	word	155		
silva	word	155		
complimentary	word	155		
spine	word	155		
aims	word	155		
supreme	word	155		
yohander	word	155		
recognizes	word	155		
hills	word	155		
gassed	word	155		
precipice	word	155		
tinker	word	155		
plentiful	word	155		
sawchik	word	155		
mmo	word	155		
mileage	word	155		
landon	word	155		
attrition	word	155		
compounded	word	155		
delight	word	155		
urge	word	155		
matures	word	155		
guyer	word	154		
sd	word	154		
stave	word	154		
trickle	word	154		
opined	word	154		
negativity	word	154		
demolished	word	154		
communications	word	154		
profit	word	154		
steeper	word	154		
ditch	word	154		
barreling	word	154		
valente	word	154		
remedy	word	154		
indictment	word	154		
supplied	word	154		
emily	word	154		
loomed	word	154		
katz	word	154		
sister	word	154		
playable	word	154		
predictive	word	154		
zwelling	word	154		
candidly	word	154		
richer	word	154		
helfand	word	154		
tips	word	154		
yennsy	word	153		
rumoured	word	153		
appalachian	word	153		
castrovince	word	153		
recker	word	153		
deservedly	word	153		
wilcox	word	153		
italy	word	153		
whomever	word	153		
damon	word	153		
punish	word	153		
complaint	word	153		
glasses	word	153		
screams	word	153		
ifa	word	153		
equals	word	153		
dumpster	word	153		
temperatures	word	153		
appointed	word	153		
monasterio	word	153		
booing	word	153		
maneuvering	word	153		
tejay	word	153		
maddie	word	153		
adopt	word	153		
plunge	word	153		
provisions	word	153		
keoni	word	153		
ascend	word	153		
jhony	word	153		
probabilities	word	153		
peculiar	word	153		
predicated	word	153		
edubray	word	152		
whalen	word	152		
whitecaps	word	152		
cunningham	word	152		
christin	word	152		
planted	word	152		
unpopular	word	152		
mathematically	word	152		
contemplate	word	152		
schooler	word	152		
warmed	word	152		
advocating	word	152		
positivity	word	152		
tx	word	152		
coax	word	152		
stan	word	152		
lancaster	word	152		
variation	word	152		
reconsider	word	152		
bloggers	word	152		
wildness	word	152		
ascending	word	152		
clouds	word	152		
checkered	word	152		
spurts	word	152		
olerud	word	152		
shun	word	152		
lowlights	word	152		
coughing	word	152		
des	word	152		
survey	word	152		
constitute	word	152		
scully	word	152		
pans	word	152		
pants	word	152		
unicorn	word	152		
microscope	word	152		
pertaining	word	152		
duane	word	152		
damned	word	152		
differ	word	152		
crowned	word	152		
wit	word	152		
specified	word	152		
stamp	word	152		
sousa	word	152		
mar	word	152		
jairo	word	152		
breyvic	word	151		
fluharty	word	151		
morse	word	151		
venditte	word	151		
cowart	word	151		
endeavors	word	151		
latched	word	151		
unreal	word	151		
region	word	151		
startling	word	151		
faint	word	151		
arbitrary	word	151		
ralph	word	151		
starring	word	151		
unremarkable	word	151		
orders	word	151		
disturbing	word	151		
miniscule	word	151		
council	word	151		
patches	word	151		
adon	word	151		
friar	word	151		
necessitate	word	151		
amass	word	151		
urgent	word	151		
acknowledges	word	151		
exhibit	word	151		
triumphant	word	151		
digress	word	151		
adage	word	151		
tags	word	151		
domination	word	151		
champagne	word	151		
cisnero	word	151		
tissue	word	151		
darwinzon	word	150		
araujo	word	150		
itunes	word	150		
coonrod	word	150		
outspoken	word	150		
broadcasters	word	150		
moneyball	word	150		
fo	word	150		
redeem	word	150		
olympic	word	150		
comforting	word	150		
baffled	word	150		
beautifully	word	150		
defeats	word	150		
ppi	word	150		
millas	word	150		
racing	word	150		
vance	word	150		
supports	word	150		
refinement	word	150		
burr	word	150		
screw	word	150		
teacher	word	150		
whacked	word	150		
assemble	word	150		
solace	word	150		
madris	word	150		
morphed	word	150		
bursts	word	150		
hampton	word	150		
beeter	word	150		
gossett	word	149		
woodman	word	149		
xm	word	149		
pozo	word	149		
